SK_ID_CURR,TARGET
101092,0.07846682419021135
101097,0.187675098556636
101099,0.024955965924756494
101107,0.10765332317851774
101118,0.043155096838830356
101125,0.09330200300157582
101126,0.013096795353202998
101128,0.01015008310089708
101136,0.02306772852628539
101140,0.21639155959038472
101149,0.08956167816650688
101160,0.0909405525194798
101169,0.3100778622937389
101181,0.034494242025892734
101186,0.009875586884593796
101190,0.03755447763133658
101193,0.09206991698215443
101194,0.13426357827726268
101198,0.11955516272410921
101200,0.019564611894904303
101204,0.01504667623088824
101211,0.09008589594884295
101213,0.05083244794321818
101223,0.02852353954285374
101225,0.13463690782651638
101237,0.044773894129695825
101243,0.06546676499579426
101244,0.09417413294995189
101258,0.026033729759095812
101259,0.19535397098219154
101268,0.10879625125181333
101269,0.05374387044443231
101271,0.03371844627412561
101279,0.04824143630922091
101281,0.10051795816723222
101287,0.036293799473115576
101292,0.028736006725325385
101294,0.04073439028936252
101296,0.08855624485815951
101297,0.02458532181048222
101299,0.021066869966021477
101301,0.04488611865594412
101305,0.1501494872246243
101308,0.28633512381940834
101318,0.01034356513488744
101327,0.2874195158787552
101329,0.015055356068610713
101332,0.06297637704310358
101337,0.0327262405217705
101343,0.02319293291175853
101345,0.014683128548291294
101346,0.01301473020319326
101353,0.01592324374693844
101354,0.16558301486371674
101355,0.1698872386962351
101356,0.027037734077811088
101362,0.08719908380762795
101363,0.4861287924867334
101365,0.01457547902663218
101366,0.06579765241315029
101367,0.17191994285668835
101368,0.008835687674716599
101374,0.10729765678290829
101380,0.02166226601930424
101383,0.04013373982580883
101398,0.017369464708259518
101399,0.2366493130883151
101401,0.2681210196511199
101412,0.05945600404491088
101426,0.0565474069697141
101427,0.454970815240747
101428,0.1586795662767668
101429,0.19921181110356503
101434,0.027165936624457973
101440,0.14176180438172978
101448,0.0980932691113883
101449,0.05188252504662995
101465,0.18078323889752848
101467,0.030118546563620344
101472,0.05885420226656184
101478,0.21482556944802325
101497,0.06387816789055753
101504,0.03793305776430061
101547,0.015250100230637737
101548,0.12248277070977887
101555,0.09612642921529387
101570,0.01447558288133384
101572,0.03617792831132862
101578,0.03731347679851597
101580,0.10192984612985853
101588,0.13170979349882467
101602,0.03221855112215611
101610,0.18876430331879615
101614,0.025342712951386556
101616,0.017098374253583976
101643,0.08809590184066964
101644,0.05836550222569313
101649,0.04705356557732986
101650,0.052809221868295536
101665,0.011777712787107247
101667,0.04617050751419052
101669,0.14753359295453172
101674,0.08055116476786248
101675,0.013345710482868563
101678,0.07534662399371411
101682,0.011889409336731197
101686,0.04059507611416843
101697,0.3178557818374438
101700,0.409640449010552
101711,0.030278880808267683
101714,0.03705334644464515
101715,0.2105763458819511
101728,0.022577135750714294
101732,0.05991274657701623
101757,0.09317377277616948
101758,0.028299767605210992
101759,0.05450762079434013
101762,0.017110895645947973
101764,0.05741481328995079
101780,0.2689877665431342
101784,0.016587870882736364
101789,0.01648939981523588
101816,0.06020034334469036
101819,0.026073509005613116
101827,0.010653799986651589
101863,0.06744940176147708
101867,0.01962921087429354
101870,0.021322458586911553
101873,0.29676698176366617
101878,0.08069687716360191
101879,0.05045125125775377
101880,0.01732198299052234
101887,0.025763787387980526
101897,0.016510208800725432
101901,0.0904935779942925
101903,0.19427963932081999
101920,0.03091069110270197
101921,0.024658058993540337
101922,0.048537445934684925
101961,0.08064433465137577
101962,0.01030481354540379
101971,0.052738318693800135
101976,0.4434931412984549
102002,0.08913989261647265
102005,0.03789599145517192
102007,0.42077096381396184
102017,0.021831145556086
102019,0.1726538328641211
102029,0.010495206964268065
102051,0.19938753900809672
102052,0.013596903972830804
102054,0.02663101151035355
102062,0.07529996623636899
102067,0.18975421446867105
102068,0.12035793339396478
102070,0.04404168482376496
102090,0.07347131592881871
102092,0.02484827035471936
102099,0.09401318737514892
102100,0.022776664496919934
102112,0.12688841821423932
102113,0.034643960323428584
102122,0.15187512176147747
102123,0.041487901764201626
102125,0.021058555104530568
102126,0.12916928323464555
102146,0.024500218409270073
102147,0.11273567835442372
102151,0.07063857712011869
102158,0.27844459463136306
102159,0.0220368814569123
102162,0.05824282575448855
102165,0.02512912069816538
102166,0.022191028560912603
102174,0.013898492394262859
102193,0.17165874896389074
102198,0.025339311690881064
102205,0.14710651731622276
102206,0.007453632610033558
102218,0.02628574090017342
102221,0.02329633918464041
102230,0.058640689187733464
102238,0.03008014555356976
102248,0.040020110797752875
102252,0.1330618231613163
102259,0.05749177095128462
102262,0.1405324058622481
102273,0.05592629492904887
102286,0.15302156879632178
102293,0.012092565612982477
102294,0.02004919049516853
102296,0.07596554075843284
102298,0.07120374061532436
102303,0.016056875893948736
102309,0.02900977758833435
102315,0.0326278329395126
102340,0.03322085841116275
102342,0.06147857025827288
102344,0.03970771663184227
102346,0.09214216583402131
102347,0.01757036766305194
102374,0.10201937927762177
102380,0.04432296076669312
102387,0.013774690662518484
102393,0.04089116718829693
102403,0.011923279284406556
102413,0.035377581182584106
102414,0.006463771864475184
102415,0.022405321322619635
102416,0.12249192449102203
102439,0.053663972037616026
102441,0.03437571170612163
102443,0.01684427547127515
102444,0.12615698991531288
102445,0.11623134159800404
102448,0.024629481533921943
102449,0.060541464193098866
102450,0.17398112410470165
102456,0.018298192501315324
102458,0.08554770056255838
102459,0.05014301497863109
102465,0.03426200109759764
102470,0.16516916198216106
102471,0.023654040594775546
102475,0.039367972516899316
102476,0.13992437581505696
102506,0.058189325498885586
102509,0.02522431763574847
102519,0.019010094698737247
102522,0.042784649611992825
102545,0.03199781562162782
102549,0.029779537028311022
102562,0.010848339579329338
102563,0.012633162777705162
102568,0.0958563829151828
102582,0.054611510057137505
102592,0.021799982659817127
102597,0.07547128759673165
102605,0.0259555343921723
102614,0.017495393603607644
102617,0.12460466848816612
102634,0.04125886420198158
102652,0.017683130291413014
102655,0.013808426906291743
102671,0.08684581515756691
102694,0.2234608832231185
102701,0.03464240119089691
102703,0.012779306907746082
102704,0.01370991469595646
102713,0.011534541584626253
102720,0.13024844391212675
102731,0.011761945223468101
102733,0.024719786175932953
102749,0.021111780001570418
102755,0.07292327468640293
102763,0.01075090944021752
102770,0.07301865216773493
102772,0.043076569706672084
102799,0.12968698469727577
102838,0.014344038514805405
102854,0.015072514848595533
102862,0.1892863493333504
102863,0.02615631977745445
102867,0.009987786786667363
102868,0.012332832325145234
102878,0.05909597418791979
102887,0.03472190313433836
102898,0.3903358001042822
102904,0.10083217593757753
102912,0.058644966307223385
102919,0.04698559552473919
102927,0.06784369047028073
102932,0.04779129749688658
102933,0.07660675211672227
102935,0.01797689967588832
102958,0.06137251220569784
102969,0.32360863833855796
102971,0.027753488902652026
102975,0.04889629929054569
102979,0.03825483161968709
102982,0.009520058098992278
102987,0.34131501577928974
102989,0.03277691386775237
102995,0.054837535950660474
102996,0.014567532996718785
103000,0.03144318922658765
103001,0.1664659419787621
103004,0.024550767758652874
103010,0.015385366041319007
103025,0.23255754946840718
103029,0.02108024292305252
103046,0.05115224954397779
103056,0.0245565208714884
103062,0.09884888759272437
103078,0.010475238411702935
103083,0.01858109838078074
103092,0.03400865891972332
103096,0.03805422248392078
103097,0.08201023035728505
103102,0.21943408808223616
103112,0.03958495932246862
103132,0.029119783521306945
103144,0.05292755012466493
103145,0.059757318798471355
103146,0.00753657694833333
103147,0.07926432974139701
103158,0.03777514031318458
103171,0.10156433878024165
103173,0.02164011331803289
103184,0.016429591106608313
103195,0.13424221407778342
103196,0.04806338029784312
103206,0.025332038407606255
103230,0.15699214448210966
103231,0.11970191454764265
103232,0.023027280165789154
103239,0.09859414580729337
103240,0.17854043286738439
103243,0.022633270859203188
103252,0.1327597818393768
103258,0.02568501728324677
103259,0.1256587985373178
103279,0.012148479826742067
103280,0.005478761190679069
103286,0.04349861862159048
103287,0.415492239395061
103290,0.010761590047081895
103298,0.029363344287845157
103315,0.005648029365464213
103319,0.01814319971378026
103334,0.26843738408937545
103336,0.044941070820368016
103345,0.024731942314155826
103368,0.03211199686128513
103371,0.21488700373527592
103377,0.009012887472583282
103398,0.021369267305806114
103404,0.04574762835200837
103408,0.17809976780789266
103410,0.051475603958691815
103418,0.022536232700427206
103420,0.0991504996769831
103432,0.061827497399161276
103433,0.013823837857107286
103436,0.010453115800543034
103440,0.022765975871891185
103453,0.04989376874961001
103459,0.022394210161253723
103460,0.021836041590331912
103461,0.009203128675970253
103462,0.03403865887866629
103473,0.08758477556125961
103474,0.0215707417166925
103475,0.13278184715655747
103478,0.09005302327156293
103480,0.06613768286183189
103484,0.05863079064255417
103494,0.17519747775537112
103513,0.046111231892997595
103515,0.1122363936430583
103516,0.14809593229935392
103525,0.12302833630962501
103541,0.1598823771458355
103544,0.010263808601544104
103562,0.44249785503562894
103570,0.4261675257548008
103572,0.12272329821122462
103574,0.026513131449374942
103575,0.03941900649243602
103591,0.17345997509633104
103594,0.011324896416446163
103609,0.03900669899389649
103613,0.13473441399967523
103614,0.037575673747732075
103615,0.04180243003467447
103624,0.11082621353492003
103625,0.19098863362932336
103628,0.2844231021447824
103629,0.012416937662574486
103647,0.06550025360349349
103648,0.028005278316794342
103651,0.036166466332840215
103658,0.020451454137598676
103668,0.10167472789507262
103669,0.05061943971917488
103676,0.03930726746341682
103682,0.05086868858155601
103683,0.1728456255356651
103689,0.034855675097084
103725,0.03875382796659604
103733,0.07517465559660769
103744,0.04530740681705666
103762,0.084679526525764
103771,0.41241971326280347
103773,0.0060937663962392485
103783,0.05921014516318137
103784,0.041512480808064994
103808,0.009945420543876596
103812,0.051405558421566695
103813,0.13584272333320316
103814,0.04997562396523233
103818,0.06961944106344678
103824,0.01530301942882415
103828,0.01059971669739373
103830,0.19830414976610564
103840,0.014710779123807725
103842,0.10160548262828449
103847,0.18266111969266507
103848,0.07186835117064322
103851,0.014299723450889939
103854,0.06398918432130916
103857,0.1744356038363922
103861,0.02186029310340455
103862,0.03944979142885664
103865,0.037927902387861326
103870,0.0108752626406886
103876,0.024884439767411483
103891,0.40107946132137795
103908,0.05961496384935616
103914,0.13512020775853092
103918,0.05599838053012975
103940,0.022765969396848478
103963,0.0895028328483333
103966,0.0607739768394591
103971,0.1977912444337895
103980,0.11060911195932582
103984,0.0449039957679332
103985,0.026808709718811666
103998,0.3433125563484086
104019,0.019654020566330296
104026,0.03274052682417329
104035,0.09075035700521278
104044,0.03417349872033211
104045,0.04973852972762116
104047,0.24793472184526075
104051,0.014056111505315466
104058,0.03439227867467879
104063,0.015839124301754284
104066,0.19820494737790575
104087,0.016480007311147345
104089,0.06171570076550599
104095,0.037497054962029104
104098,0.09488518956455427
104104,0.025218098590249243
104110,0.3249998344698784
104120,0.06380560955937532
104122,0.030036699824954126
104131,0.04856151826557663
104132,0.054432433241342656
104135,0.027608417450447894
104136,0.029889048314469424
104149,0.07310254081739709
104150,0.042938972252884317
104156,0.34874322670653196
104165,0.09051383488956015
104175,0.022820096346318795
104179,0.08864723206199014
104184,0.07175692675831791
104206,0.030074511993931043
104216,0.31098961296354605
104230,0.13312421498164156
104257,0.02339114984533393
104272,0.04372886071466532
104273,0.05627288189768894
104278,0.022967977627382338
104294,0.07476881477982146
104295,0.0326119511537682
104297,0.039778015548741066
104298,0.0365074192229922
104308,0.036528923049147115
104318,0.028623333447954265
104319,0.15936261759226397
104320,0.11663910142147331
104327,0.13625980449028594
104334,0.053721854934634626
104344,0.06033335307021112
104350,0.02391666006940476
104351,0.23471878441280997
104354,0.05895102893381215
104369,0.057553602319154545
104376,0.15508928904133584
104381,0.03870793895445513
104384,0.08010801802416906
104391,0.018516479827147856
104394,0.04935730256896957
104398,0.19475145777362962
104402,0.013287523805680965
104408,0.07398634453464173
104409,0.008003390934851558
104410,0.706715486857675
104412,0.035347315614847934
104417,0.0482216482376544
104424,0.07135534663306929
104426,0.019028106445593083
104435,0.03636912577671908
104445,0.030792135263822223
104458,0.012037435893666659
104460,0.034485029953092175
104466,0.013970982184682613
104472,0.09653507763683677
104473,0.06143677742130145
104479,0.021170926919271377
104480,0.016675605579146165
104482,0.0660174921185451
104499,0.01958624633064074
104501,0.016820545445673366
104502,0.01593833777375172
104506,0.07092917713488446
104510,0.006105929090630047
104512,0.08192819091142509
104520,0.20180358144150679
104528,0.05362396130158897
104529,0.009961081443247784
104541,0.04356656196756758
104578,0.016119180752926534
104584,0.038794157502284814
104588,0.08243117989090845
104602,0.09979518930385321
104610,0.014912507303376695
104611,0.19257632856302426
104618,0.041440930833024324
104620,0.04234172712420727
104622,0.010322022492900368
104624,0.018658888734387237
104625,0.11459513887037232
104634,0.08115777758936789
104639,0.05117520956268379
104646,0.020193035115150932
104647,0.04711758090168473
104652,0.03497364083390859
104670,0.06309317117025293
104677,0.010789714321195635
104685,0.08256079010555205
104691,0.046582605350383326
104696,0.08519418736595466
104699,0.01731093688841814
104712,0.1219806166621877
104714,0.017462492310305864
104717,0.05296363955781765
104718,0.022295458951044372
104740,0.05628897614132759
104741,0.03138585347557247
104743,0.011504505383320799
104744,0.01486701412553684
104747,0.04810638938521123
104767,0.029641214791089762
104772,0.17381575982357358
104776,0.22252040958977126
104779,0.029886004369142457
104814,0.012588002833123857
104815,0.046006339574522034
104830,0.050242749429220544
104831,0.0709941473336769
104833,0.05795207844373367
104839,0.016461687285337534
104840,0.03861274448080444
104860,0.08686231131878414
104861,0.022647952075872793
104866,0.041070777211947594
104870,0.01728286804223396
104877,0.060154286803416966
104878,0.012097297614512404
104879,0.01833102851253603
104880,0.09460292716119897
104899,0.012367095990049372
104906,0.05023597054951288
104907,0.08023833809143113
104913,0.06936676455513213
104916,0.07270413113356207
104921,0.10727930423935002
104930,0.034740963189337074
104931,0.25061173143076243
104936,0.02916435852446109
104937,0.02433852110996366
104942,0.015438583946727239
104943,0.03612033176005639
104969,0.0541245720531136
104972,0.15761439687650483
104988,0.0831158083083468
105013,0.010722845657273546
105015,0.02302848611180167
105019,0.029748705464501493
105027,0.06004006203851301
105030,0.089411049411866
105035,0.3745942169153711
105041,0.01215520920485554
105051,0.1725581804127701
105056,0.05473126070546153
105067,0.3509333461838526
105071,0.02885036371510211
105072,0.015251159965346685
105074,0.06612342802280612
105091,0.036538464497785424
105101,0.01967629517109736
105103,0.04308230169345378
105134,0.0538295154934779
105139,0.011696605827572615
105142,0.06785844773113714
105146,0.05142609963846835
105163,0.10775552299080902
105168,0.043716841862223244
105172,0.018110526011997106
105176,0.28776479018185525
105195,0.0444638036950282
105196,0.21286944547780942
105197,0.01722910829395889
105203,0.042220444998050825
105223,0.09138030222262412
105227,0.1423214663567902
105228,0.0075053676682236515
105230,0.11664856576097604
105231,0.11514095702918627
105239,0.017509077021644337
105242,0.13016190669874778
105244,0.027422457983627937
105245,0.050367295620393375
105248,0.012889920583336515
105249,0.018867098845643446
105266,0.18168566887963405
105271,0.1867592036924937
105276,0.04374406483584076
105282,0.03788518618840937
105292,0.06855499293851952
105297,0.016213464947853883
105332,0.04998031910383704
105333,0.013106303587323667
105343,0.041811185856915886
105344,0.0246585770991073
105345,0.14506806550339918
105357,0.029076990311993334
105359,0.05927555915076725
105366,0.050101847267933104
105367,0.030743983961901977
105370,0.0027737867300825754
105377,0.06150988114882436
105390,0.040012056103640226
105399,0.012308314793135627
105403,0.12429506769039095
105404,0.04251079320017351
105414,0.01788897870018686
105417,0.057398759006455496
105425,0.1790159863979004
105452,0.20453163318064135
105454,0.15975972724203052
105456,0.08578495862320072
105470,0.03051602480073694
105471,0.04725784808626322
105483,0.15560531422760762
105493,0.2780518515024406
105508,0.09701465041370662
105514,0.03954250383358829
105515,0.016921814539494175
105528,0.14988936778818476
105529,0.018393758903041308
105531,0.027917181357373543
105532,0.032921806669941406
105558,0.01691111768584746
105574,0.010202289489392584
105578,0.007589023497450478
105584,0.3801160680442464
105595,0.10606758310895402
105617,0.24387782874610225
105618,0.07196578310800401
105621,0.037927885071546465
105625,0.0348297976391774
105629,0.040611195029049536
105630,0.007793699275123935
105634,0.03571851589700347
105635,0.015849649874150936
105641,0.07827765701204047
105647,0.13905080295628103
105648,0.04324895044397442
105655,0.028583958695443827
105657,0.017649277353536986
105672,0.08033021978616228
105678,0.1592693905085448
105682,0.07730872317595612
105691,0.0349546855117698
105692,0.02374071036190943
105706,0.03427029842782587
105712,0.036365430447764004
105720,0.01928883156115211
105734,0.011474158043892436
105735,0.03091527010010355
105736,0.13104922072860084
105737,0.009636581217613328
105738,0.11523168898089106
105740,0.11850122786133736
105744,0.034155900976919916
105747,0.04857593785357187
105749,0.16790099835100547
105754,0.024744866959561112
105758,0.03174179380983652
105760,0.04446362605666715
105767,0.19772981314814805
105784,0.10100394214269287
105791,0.012034350622762586
105802,0.19582614403496712
105807,0.1809308454588405
105809,0.056718025305344394
105816,0.06544368160956862
105817,0.009677102897301898
105824,0.09851024936646141
105832,0.05144732061433939
105856,0.021856372130020126
105865,0.027575635768213255
105899,0.199594446552392
105906,0.05565730282736105
105916,0.055251785095378696
105923,0.04139277532478142
105937,0.0847729429686155
105965,0.050161306526806525
105966,0.07308065873981368
105968,0.05327533902106161
105973,0.06021479491484063
105976,0.2550881445087657
105978,0.10993279873366937
105979,0.030821744489967814
105991,0.09769144735444693
105998,0.08853633277672539
105999,0.021582685091610036
106000,0.2089278725847448
106001,0.0330968824462917
106010,0.16346879400848802
106011,0.026250340361050107
106013,0.13401064991752037
106015,0.010858841327204423
106026,0.024440429105216058
106032,0.01311281570846425
106035,0.1731295141910259
106040,0.03625815738740226
106041,0.18103635880000887
106044,0.015076577754894807
106053,0.10653817126159833
106054,0.014212440357240123
106065,0.13511619714362885
106081,0.01977003661821545
106083,0.050634577629181485
106087,0.04492670767484359
106090,0.06288613287873598
106101,0.037076481744722015
106102,0.052323541021560976
106109,0.05281962792685506
106116,0.06402690539252137
106150,0.007512138468595552
106155,0.06390059965338206
106166,0.027500733176297185
106176,0.11709266930598516
106189,0.03330222216814542
106199,0.11502203775173828
106205,0.09595381258752654
106206,0.12014761222379078
106211,0.014666080260136435
106214,0.06404367156045138
106216,0.04040783691892033
106217,0.02190982994374054
106225,0.009412338339573103
106249,0.023251856903837145
106256,0.07176517910215471
106258,0.022873302881215425
106261,0.03885494617710472
106262,0.07665854247966719
106264,0.023458882111786004
106271,0.03236700450638757
106276,0.018161854081583266
106277,0.08631805442854312
106286,0.0475199292914071
106293,0.023193647833465208
106295,0.03861979965809712
106296,0.020517971108772383
106297,0.07598947278099291
106298,0.06454461678981396
106311,0.027240417081611037
106314,0.030074177396793106
106320,0.03662746365381901
106334,0.05256936966560803
106346,0.06730986116571963
106347,0.025432464721008064
106349,0.08552302422305966
106354,0.08969476438684676
106360,0.012131127968291137
106373,0.10866567725449491
106377,0.02631531764130618
106386,0.13603851062569022
106387,0.045808334701986544
106391,0.014062748036628287
106401,0.32621635879993577
106411,0.04144655991060676
106413,0.43578429527294593
106426,0.1728156867882827
106427,0.11708722515136778
106428,0.07245397621301407
106434,0.04224102783364947
106438,0.013390112454111383
106440,0.025045364928656215
106441,0.020254164587581593
106452,0.061628091990851605
106453,0.0675781121959731
106454,0.05109090994354547
106457,0.12018662614569893
106484,0.021855914396593287
106488,0.11017702377686542
106491,0.22494409054164585
106514,0.06718708041432081
106527,0.06611880518611284
106528,0.028773080567678237
106529,0.00947230889099398
106534,0.2246957537707364
106550,0.14363865831376477
106577,0.03747916991193427
106585,0.12166376743110248
106590,0.004425313032077293
106607,0.06289195106096172
106610,0.04127265614647885
106611,0.040593178515862645
106612,0.04510525400905666
106624,0.04295515535207369
106631,0.009737517426882438
106647,0.1280671817564802
106660,0.15077716803946117
106674,0.024755831692903362
106687,0.015289022815817135
106712,0.0359073888182643
106713,0.032414755493294554
106717,0.06436162205193403
106720,0.06909138888590223
106721,0.12916448872506875
106724,0.0618562034161144
106735,0.06111581219567012
106739,0.051088158707648636
106740,0.04599300582312257
106754,0.05911379880543406
106760,0.3671757429227116
106761,0.0802134021471655
106784,0.10295431747422772
106787,0.06501173349354573
106797,0.014622923151661398
106798,0.05067101079261613
106802,0.1505888540276629
106803,0.040943901833129306
106804,0.34514967221506965
106805,0.010354849361331206
106810,0.1306975157331984
106812,0.17743953008788535
106813,0.12247668854864315
106817,0.03813253612481948
106822,0.0293483699921168
106823,0.017626728214718078
106827,0.014256026839932512
106841,0.038254531371985596
106851,0.23023087605147743
106852,0.1011897502279191
106853,0.23543347044584317
106854,0.5775283969014131
106861,0.06081961071507443
106873,0.05824313965369322
106877,0.025744191825911596
106878,0.015561248717849774
106881,0.04304834317359793
106900,0.016394229515494445
106906,0.017312632242120284
106907,0.0872237327370446
106914,0.17620702250863549
106916,0.07145396800756959
106924,0.01399482605394646
106931,0.032781192639472115
106936,0.07581150601632389
106937,0.07086424485232697
106938,0.017796550746669016
106939,0.049976024435446784
106943,0.052765532078983664
106944,0.08546553715303516
106967,0.11569796419835368
106980,0.019908858918329823
106986,0.09364233663270646
106987,0.01633805545141933
106990,0.015135521095880095
107013,0.013481698915114124
107023,0.09280393633592829
107033,0.02414891262401106
107037,0.10916436185757261
107048,0.024613275728607185
107071,0.03592603383219771
107081,0.012798678173552283
107113,0.09398565416723474
107130,0.013236566707021512
107131,0.014325788148593928
107145,0.08860160852515106
107156,0.09203967116983042
107219,0.062860681757718
107222,0.0481958075929262
107223,0.30351926988689054
107232,0.2369483648570208
107245,0.05377373036035676
107246,0.05394545936223766
107247,0.06635386693069827
107256,0.00416535737807447
107259,0.013689236015237348
107260,0.010289042431240408
107279,0.16087186783041535
107280,0.052272468668280704
107281,0.02925491818194637
107285,0.06438625565541402
107329,0.012691920981506961
107337,0.1270743951577133
107349,0.0920456201002944
107350,0.015495742540722782
107351,0.01345922415804988
107359,0.10228716317746848
107391,0.10626360572059673
107394,0.02525990722366952
107395,0.026676593119059733
107406,0.03526112700757225
107416,0.10180540969193425
107417,0.015530493630183355
107418,0.035965379528818606
107419,0.025931209969660102
107444,0.009775264906009943
107445,0.022218190177930766
107446,0.12426616699721758
107460,0.12383193829300532
107470,0.0803014379773982
107475,0.030413000509942147
107520,0.019574151285453638
107526,0.144531323328904
107527,0.016224309435709076
107530,0.012382824203753542
107532,0.08043362972858224
107534,0.11483793112361232
107535,0.03835378684907869
107554,0.11415315043354092
107556,0.013520387298188748
107559,0.1225629966610223
107561,0.014843149886654024
107564,0.03696472918209233
107566,0.023217697116446598
107571,0.07684810474372505
107590,0.2264493011929292
107602,0.11209835129824215
107625,0.04357126683784174
107626,0.29634992405667215
107635,0.011341782917451831
107636,0.04454946756675868
107645,0.03971310882191813
107652,0.19203809053547535
107655,0.03208361124213766
107668,0.06968942723382247
107670,0.055315782037179566
107677,0.004332897964953136
107680,0.1638940681687658
107683,0.21268252630179574
107684,0.012972625063660176
107691,0.05290983164517982
107692,0.06653468691856326
107703,0.03379777266396934
107709,0.032937393653271266
107710,0.08193372451203056
107721,0.14025687871328535
107725,0.18543155710122486
107727,0.07409798631292921
107739,0.017756884420987377
107740,0.0537878417327121
107741,0.04325104465625381
107747,0.021212669675244235
107765,0.2845416392992754
107768,0.018781856693674295
107775,0.0691614658342665
107782,0.38611112143875903
107790,0.028739403825721106
107801,0.020169171849026883
107807,0.01151207083612152
107811,0.030592245461760325
107817,0.08170620267748582
107826,0.04078690224787165
107838,0.07149637618231075
107839,0.03256810273099579
107843,0.13001327078309322
107847,0.09284335905688486
107849,0.1270036986744788
107850,0.08996301059834438
107867,0.05614184201021994
107871,0.08571337106503212
107908,0.06121276479936269
107913,0.06820110422871387
107927,0.02150878695376506
107931,0.045656633094113844
107955,0.011673033372477687
107962,0.10409688587101612
107977,0.06500306959664093
107978,0.031096103895551137
107993,0.01651409858583737
108010,0.09758283206783026
108016,0.036882885270606576
108018,0.3958779592221033
108027,0.30439154023738907
108045,0.38438069443320794
108069,0.3350723110166737
108082,0.021348028898192897
108089,0.07650147648018493
108092,0.015918088920425448
108106,0.01621823761106278
108112,0.10296370463074517
108120,0.10130875866177574
108122,0.1778827712137813
108135,0.029123415514624332
108170,0.007830966931266226
108171,0.09880748443592696
108177,0.010285175961061887
108180,0.10297962032135209
108183,0.024074323846353805
108184,0.014380438029741498
108185,0.04505680691809219
108192,0.08474493317034064
108195,0.10850415353913914
108196,0.12051710943439721
108218,0.01425934993566997
108219,0.0929507520176154
108243,0.10788097761146415
108249,0.012590248945373035
